Course_Code,Section,Course_Name,Status,Instructor,Room,Days,Time
POLS 006,4,Pan-Africanism,Open,N/A,DGH-120,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
POLS 006,5,Pan-Africanism,Open,N/A,DGH-120,"Tuesday, Thursday",2:10 PM - 3:30 PM
POLS 006,6,Pan-Africanism,Open,N/A,N/A,"Tuesday, Thursday",5:10 PM - 6:30 PM
POLS 006,9,Pan-Africanism,Waitlist,Clarence Lusane,DGH-103,"Tuesday, Thursday",12:40 PM - 2:00 PM
POLS 008,1,Intro to Political Economy,Closed,N/A,N/A,"Tuesday, Thursday",12:40 PM - 2:00 PM
POLS 008,2,Intro to Political Economy,Closed,Ben Fred-Mensah,N/A,"Monday, Wednesday, Friday",3:10 PM - 4:00 PM
POLS 010,3,Nat'l Gov't of the U S,Closed,N/A,LKH-105/107,"Monday, Wednesday, Friday",2:10 PM - 3:00 PM
POLS 010,4,Nat'l Gov't of the U S,Closed,N/A,LKH-105/107,"Monday, Wednesday, Friday",3:10 PM - 4:00 PM
POLS 011,1,State & Local Government,Open,N/A,DGH-102,"Tuesday, Thursday",8:10 AM - 9:30 AM
POLS 011,4,State & Local Government,Waitlist,Keneshia Grant,DGH-120,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
POLS 032,1,International Law,Waitlist,N/A,N/A,"Monday, Wednesday",3:10 PM - 4:30 PM
POLS 032,2,International Law,Waitlist,Zainab Alam,DGH-120,"Tuesday, Thursday",12:40 PM - 2:00 PM
POLS 128,1,Intro. to Intl. Relations,Waitlist,N/A,N/A,"Tuesday, Thursday",10:00 AM - 11:30 AM
POLS 128,2,Intro. to Intl. Relations,Waitlist,N/A,N/A,Thursday,5:10 PM - 7:30 PM
POLS 128,6,Intro. to Intl. Relations,Closed,Mazaher Koruzhde,DGH-103,"Tuesday, Thursday",11:10 AM - 12:30 PM
POLS 128,8,Intro. to Intl. Relations,Waitlist,Mona Oraby,DGH-104,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
POLS 135,4,Special Topics,Waitlist,Keneshia Grant,DGH-101,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
POLS 138,1,Sem: Community Develop,Open,Bruce Jones,N/A,"Tuesday, Thursday",9:40 AM - 11:00 AM
POLS 144,2,American Presidency,Open,JohnPatrick Ifedi,DGH-212,"Monday, Wednesday, Friday",3:10 PM - 4:00 PM
POLS 150,1,Internship I,Closed,Norman Sandridge,N/A,Tuesday,7:00 PM - 9:00 PM
POLS 154,2,"Gender, Law & Politics",Open,J. Jarpa Dawuni,N/A,Tuesday,12:40 PM - 3:30 PM
POLS 163,3,Constitutional Law I,Open,Jagir Patel,N/A,"Monday, Wednesday",5:10 PM - 6:30 PM
POLS 163,4,Constitutional Law I,Open,Jagir Patel,N/A,Tuesday,5:10 PM - 7:30 PM
POLS 183,2,Race & Public Policy,Waitlist,Keesha Middlemass,ASB-213/215,"Tuesday, Thursday",3:40 PM - 5:00 PM
POLS 189,2,Black Political Theory,Waitlist,Marcus Board Jr.,DGH-212,"Tuesday, Thursday",12:40 PM - 2:00 PM
POLS 189,3,Black Political Theory,Closed,N/A,DGH-104,"Monday, Wednesday, Friday",4:10 PM - 5:00 PM
PORT 001,1,Portuguese I,Waitlist,Eliseo Jacob,LKH-253,"Monday, Wednesday, Friday",2:10 PM - 3:00 PM
PORT 002,1,Portuguese II,Open,Eliseo Jacob,LKH-253,"Monday, Wednesday, Friday",3:10 PM - 4:00 PM
PORT 003,1,Portuguese III,Open,Eliseo Jacob,LKH-253,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
PORT 004,1,Portuguese IV,Open,Marcelo Rene Gomes Perez,ILH-336,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
PSYC 001,1,Foundations of Psyc Science,Closed,Terri Dilmore,CHS-032,Monday,8:10 AM - 10:00 AM
PSYC 001,2,Foundations of Psyc Science,Open,Terri Dilmore,CHS-033,Monday,8:10 AM - 10:00 AM
PSYC 001,3,Foundations of Psyc Science,Closed,Terri Dilmore,CHS-032,Monday,10:10 AM - 12:00 PM
PSYC 001,4,Foundations of Psyc Science,Open,Terri Dilmore,CHS-033,Monday,10:00 AM - 12:00 PM
PSYC 001,5,Foundations of Psyc Science,Closed,Terri Dilmore,CHS-032,Monday,12:10 PM - 2:00 PM
PSYC 001,6,Foundations of Psyc Science,Open,Terri Dilmore,CHS-033,Monday,12:10 PM - 2:00 PM
PSYC 001,7,Foundations of Psyc Science,Closed,Oritsegbubemi Ayu,N/A,"Tuesday, Thursday",8:40 AM - 10:00 AM
PSYC 001,8,Foundations of Psyc Science,Open,Oritsegbubemi Ayu,N/A,"Tuesday, Thursday",8:40 AM - 10:00 AM
PSYC 001,9,Foundations of Psyc Science,Closed,Oritsegbubemi Ayu,N/A,"Tuesday, Thursday",8:40 AM - 10:00 AM
PSYC 001,10,Foundations of Psyc Science,Open,Oritsegbubemi Ayu,N/A,"Tuesday, Thursday",8:40 AM - 10:00 AM
PSYC 002,1,Research Design & Analysis,Open,Davis Dixon,EJH-G09A,"Tuesday, Thursday",9:40 AM - 11:00 AM
PSYC 002,2,Research Design & Analysis,Open,Davis Dixon,EJH-G09A,"Tuesday, Thursday",9:40 AM - 11:00 AM
PSYC 002,3,Research Design & Analysis,Open,Davis Dixon,EJH-G09A,"Tuesday, Thursday",9:40 AM - 11:00 AM
PSYC 002,4,Research Design & Analysis,Open,Davis Dixon,EJH-G09A,"Tuesday, Thursday",9:40 AM - 11:00 AM
PSYC 003,1,Statistics I (Lec/Lab),Open,Debra Roberts,HMB-201,"Monday, Wednesday",3:40 PM - 5:00 PM
PSYC 003,2,Statistics I (Lec/Lab),Closed,Debra Roberts,HMB-201,"Monday, Wednesday",3:40 PM - 5:00 PM
PSYC 003,3,Statistics I (Lec/Lab),Closed,Debra Roberts,HMB-201,"Monday, Wednesday",3:40 PM - 5:00 PM
PSYC 003,4,Statistics I (Lec/Lab),Closed,Debra Roberts,HMB-201,"Monday, Wednesday",3:40 PM - 5:00 PM
PSYC 003,5,Statistics I (Lec/Lab),Closed,Debra Roberts,HMB-201,"Monday, Wednesday",3:40 PM - 5:00 PM
PSYC 003,6,Statistics I (Lec/Lab),Open,Debra Roberts,HMB-201,"Monday, Wednesday",3:40 PM - 5:00 PM
PSYC 004,1,Statistics II (Lec/Lab),Closed,Monique Major,CHS-033,"Monday, Friday",2:10 PM - 3:00 PM
PSYC 004,2,Statistics II (Lec/Lab),Closed,Monique Major,CHS-032,"Monday, Friday",3:10 PM - 4:00 PM
PSYC 004,3,Statistics II (Lec/Lab),Closed,Monique Major,CHS-032,"Monday, Friday",4:10 PM - 5:00 PM
PSYC 004,4,Statistics II (Lec/Lab),Closed,Monique Major,CHS-033,"Monday, Friday",4:10 PM - 5:00 PM
PSYC 011,1,Capstone Senior Sem.,Open,Darian Lasenby,N/A,Wednesday,12:10 PM - 1:00 PM
PSYC 011,2,Capstone Senior Seminar,Open,Darian Lasenby,N/A,Wednesday,1:10 PM - 2:00 PM
PSYC 011,3,Capstone Senior Seminar (HNRS),Open,Darian Lasenby,N/A,Friday,12:10 PM - 1:00 PM
PSYC 012,1,Seminar: Arts & Mental Health,Open,Monique Major,N/A,"Tuesday, Thursday",11:10 AM - 12:30 PM
PSYC 012,2,"Seminar: Psychophysiological Methods: Hot Topics, HNRS",Open,Jules Harrell,DGH-114,"Tuesday, Thursday",9:40 AM - 11:00 AM
PSYC 012,4,Seminar: Psychology of Social Justice,Open,Hope Hill,The Mark-409,"Monday, Wednesday",11:10 AM - 12:30 PM
PSYC 016,1,Psyc New Student Orientation,Open,Oritsegbubemi Ayu,N/A,Wednesday,12:10 PM - 1:00 PM
PSYC 020,1,Abnormal Psychology,Closed,Darren Bernal,EJH-316/318/320,"Monday, Wednesday",2:10 PM - 3:30 PM
PSYC 021,1,Cognitive Psychology,Closed,Patrick Plummer,EJH-316/318/320,"Monday, Wednesday",12:40 PM - 2:00 PM
PSYC 022,1,Develpmental Psychology,Open,Carmen Moten,EJH-G09A,"Tuesday, Thursday",5:40 PM - 7:00 PM
PSYC 023,1,Neuropsychology,Open,Alfonso Campbell,EJH-G09A,"Tuesday, Thursday",3:40 PM - 5:00 PM
PSYC 023,3,Neuropsychology (HD-DCP),Open,Sharee Light,N/A,Monday,5:30 PM - 7:00 PM
PSYC 024,1,Personality,Closed,Monique Major,EJH-316/318/320,"Tuesday, Thursday",12:40 PM - 2:00 PM
PSYC 025,1,Social Psychology,Open,Luther Barden,EJH-316/318/320,"Monday, Wednesday",11:10 AM - 12:30 PM
PSYC 030,1,Psychology of the Black Exp,Open,Davis Dixon,EJH-G09A,"Tuesday, Thursday",2:10 PM - 3:30 PM
PSYC 030,2,Psychology of the Black Exp (HD-DCP),Open,Yetunde Akinola,N/A,Thursday,5:30 PM - 7:00 PM
PSYC 035,1,Health Psychology HNRS,Closed,Denee Mwendwa,The Mark-385,"Tuesday, Thursday",10:10 AM - 11:30 AM
PSYC 038,1,Psychology of Media,Open,Tunisha Singleton,N/A,"Monday, Wednesday",1:40 PM - 3:00 PM
PSYC 040,1,Practicum,Closed,Debra Roberts,N/A,N/A,N/A
PSYC 042,1,Independent Research Study,Open,Oritsegbubemi Ayu,N/A,N/A,N/A
PSYC 042,6,Independent Research Study,Open,Luther Barden,N/A,N/A,N/A
PSYC 042,7,Independent Research Study,Open,Darren Bernal,N/A,N/A,N/A
PSYC 042,23,Independent Research Study,Open,Alfonso Campbell,N/A,N/A,N/A
PSYC 042,24,Independent Research Study,Open,Terri Dilmore,N/A,N/A,N/A
PSYC 042,34,Independent Research Study,Open,Davis Dixon,N/A,N/A,N/A
PSYC 042,35,Independent Research Study,Open,Jules Harrell,N/A,N/A,N/A
PSYC 042,36,Independent Research Study,Open,Ezer Kang,N/A,N/A,N/A
PSYC 042,37,Independent Research Study,Open,Monique Major,N/A,N/A,N/A
PSYC 042,38,Independent Research Study,Open,GiShawn Mance,N/A,N/A,N/A
PSYC 042,39,Independent Research Study,Open,Denee Mwendwa,N/A,N/A,N/A
PSYC 042,40,Independent Research Study,Open,Patrick Plummer,N/A,N/A,N/A
PSYC 042,41,Independent Research Study,Open,Debra Roberts,N/A,N/A,N/A
PSYC 042,42,Independent Research Study,Open,Lloyd Sloan,N/A,N/A,N/A
PSYC 042,43,Independent Research Study,Open,Cynthia Winston,N/A,N/A,N/A
PSYC 044,1,Internship,Open,Darren Bernal,N/A,N/A,N/A
PSYC 050,1,Intro to Psychology,Waitlist,Sharee Light,LKH-105/107,"Monday, Wednesday, Friday",8:10 AM - 9:00 AM
PSYC 050,2,Intro to Psychology,Waitlist,Arvin Sanders,N/A,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
PSYC 050,3,Intro to Psychology,Open,Arvin Sanders,N/A,"Tuesday, Thursday",2:10 PM - 3:30 PM
PSYC 050,4,Intro to Psychology,Closed,Arvin Sanders,HMB-201,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
PSYC 050,5,Intro to Psychology,Open,Arvin Sanders,N/A,"Tuesday, Thursday",3:40 PM - 5:00 PM
PSYC 050,6,Intro to Psychology,Open,Brielle Brookins,N/A,"Monday, Wednesday, Friday",9:10 AM - 10:00 AM
PSYC 050,7,Intro to Psychology,Open,Brielle Brookins,LKH-105/107,"Monday, Wednesday",5:10 PM - 6:30 PM
PSYC 050,8,Intro to Psychology,Open,Yetunde Akinola,N/A,"Tuesday, Thursday",5:10 PM - 6:30 PM
PSYC 050,10,Intro to Psychology (Leadership-DCP),Open,Oritsegbubemi Ayu,N/A,Wednesday,11:00 AM - 12:00 PM
PSYC 084,1,Sophomore Honors,Open,Debra Roberts,The Mark-385,Tuesday,2:10 PM - 4:00 PM
PSYC 088,1,Junior Honors,Open,Debra Roberts,The Mark-385,Tuesday,2:10 PM - 4:00 PM
PSYC 092,1,Senior Honors,Open,Debra Roberts,The Mark-385,Tuesday,2:10 PM - 4:00 PM
PSYC 716,1,Abnormal Psychology-WRTG,Closed,Oritsegbubemi Ayu,CHS-033,"Tuesday, Thursday",10:10 AM - 11:30 AM
PSYC 724,1,Personality Psychology- WRTG: HNRS,Closed,Cynthia Winston,The Mark-385,"Tuesday, Thursday",12:10 PM - 1:30 PM
RASC 211,1,Radiation Therapy Orientation,Open,Marquise Frazier,801 NC-223 A,Monday,3:00 PM - 4:40 PM
RASC 310,1,Clinical Radiotherapy I,Open,Karen Ljunggren,801 NC-223 A,Monday,11:10 AM - 12:50 PM
RASC 311,1,Prin & Prac of Radiation Ther,Open,Marquise Frazier,801 NC-223 A,Monday,1:00 PM - 2:40 PM
RASC 312,1,Environ & Radiation Protection,Open,Theresa Hollaway,801 NC-223 A,Wednesday,10:10 AM - 12:40 PM
RASC 313,1,Radiation Therapy Physics I,Open,Lloyd Campbell,801 NC-223 A,"Wednesday, Friday",8:40 AM - 10:00 AM
RASC 314,1,Sectional Anatomy,Open,Theresa Hollaway,801 NC-223 A,Friday,10:10 AM - 11:50 AM
RASC 315,1,Introduction to Oncology,Open,Bernardine Evans,801 NC-225,Monday,9:10 AM - 10:40 AM
RASC 410,1,Clinical Radiotherapy V,Open,Karen Ljunggren,N/A,"Monday, Wednesday",8:00 AM - 4:00 PM
RASC 412,1,Treatment Planning I,Open,Lloyd Campbell,801 NC-223 A,Thursday,8:40 AM - 10:20 AM
RASC 414,1,Problem Solving,Open,Karen Ljunggren,N/A,Tuesday,1:40 PM - 3:40 PM
RASC 415,1,Radiation Oncology II,Open,Bernardine Evans,801 NC-225,Tuesday,9:00 AM - 11:30 AM
REEH 100,1,Prin & Pract of Real Estate,Open,Lynne Kelly,CB4-218,"Tuesday, Thursday",2:10 PM - 3:30 PM
RUSS 001,2,Russian I,Open,Karina McCorkle,ILH-107,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
RUSS 002,1,Russian II,Open,Isabelle Kaplan,BNB-B07,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
RUSS 003,1,Russian III,Open,Karina McCorkle,LKH-323,"Monday, Wednesday, Friday",12:10 PM - 1:00 PM
RUSS 004,1,Russian IV,Open,Isabelle Kaplan,DGH-114,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
RUSS 006,1,Intensive Russian II,Open,Olga Seliazniova,ILH-118,"Monday, Tuesday, Wednesday, Thursday",9:40 AM - 11:00 AM
RUSS 101,1,Literature of Revolution,Open,Olga Seliazniova,LKH-340,"Tuesday, Thursday",2:10 PM - 3:30 PM
RUSS 103,1,Love & Hate in Russia,Open,Isabelle Kaplan,LKH-323,"Monday, Wednesday, Friday",3:10 PM - 4:00 PM
RUSS 109,1,Slavic Mythology,Open,Karina McCorkle,LKH-304,"Monday, Wednesday, Friday",2:10 PM - 3:00 PM
RUSS 112,1,African Americans and the Soviet Experiment,Open,Isabelle Kaplan,ILH-107,"Tuesday, Thursday",12:40 PM - 2:00 PM
RUSS 146,1,Politics of Culture,Open,Olga Seliazniova,LKH-323,"Tuesday, Thursday",12:40 PM - 2:00 PM
RUSS 190,1,Independent Study in Russian,Open,Isabelle Kaplan,N/A,"Tuesday, Thursday",2:10 PM - 3:30 PM
SCHM 211,1,Introduction to Logistics,Open,Angela Jones,CB4-417,"Monday, Wednesday",12:40 PM - 2:00 PM
SCHM 340,1,Procurement,Open,Carolyn Alleyne Perry,CB4-567,"Tuesday, Thursday",11:10 AM - 12:40 PM
SCHM 360,1,Negotiations Fundamentals,Open,Carolyn Alleyne Perry,CB4-300A,"Tuesday, Thursday",2:10 PM - 3:30 PM
SCHM 375,1,Seminar on Info Technology in SCHM,Open,Karthik Balasubramanian,CB4-317,"Tuesday, Thursday",2:10 PM - 3:30 PM
SCHM 390,1,Supply Chain Integration,Open,Tanya Penny Woods,CB4-415,"Monday, Wednesday",9:40 AM - 11:00 AM
SCOM 102,1,Intro: Communication Prof. Dev,Open,Charleen Hutson,ASA-100,Monday,8:00 AM - 8:50 AM
SCOM 120,3,Digital Media Literacy,Closed,Shom Shamapande,ASA-100,Tuesday,5:10 PM - 7:30 PM
SCOM 130,1,Ethical Issues in Comms,Closed,Angela Minor,ASA-100,Monday,4:10 PM - 7:00 PM
SCOM 130,2,Ethical Issues in Comms,Closed,Kehbuma Langmia,ASA-100,Monday,10:30 AM - 1:20 PM
SMLI 001,1,SOMALI I,Open,Maryan Ali,LKH-365,"Tuesday, Thursday",3:40 PM - 5:00 PM
SMLI 001,2,SOMALI I,Open,Maryan Ali,LKH-300,"Tuesday, Thursday",12:40 PM - 2:00 PM
SMLI 002,1,SOMALI II,Open,Maryan Ali,LKH-359,"Tuesday, Thursday",2:10 PM - 3:30 PM
SMLI 003,1,SOMALI III,Open,Maryan Ali,ILH-103,"Tuesday, Thursday",9:40 AM - 11:00 AM
SOCI 001,2,Introduction to Sociology,Closed,Lennox Yearwood,N/A,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
SOCI 001,3,Introduction to Sociology,Closed,Lennox Yearwood,N/A,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
SOCI 001,4,Introduction to Sociology,Closed,Michael Plummer,N/A,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
SOCI 001,5,Introduction to Sociology,Closed,Michael Plummer,N/A,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
SOCI 001,7,Introduction to Sociology,Closed,Judith Singletary,DGH-120,"Tuesday, Thursday",11:10 AM - 12:30 PM
SOCI 001,8,Introduction to Sociology,Closed,Michelle Dovil,DGH-120,"Tuesday, Thursday",3:40 PM - 5:00 PM
SOCI 001,9,Introduction to Sociology,Closed,Michelle Dovil,LKH-105/107,"Tuesday, Thursday",11:10 AM - 12:30 PM
SOCI 001,10,Introduction to Sociology,Closed,Carolette Norwood Nishikawa,N/A,"Tuesday, Thursday",11:10 AM - 12:30 PM
SOCI 001,12,Introduction to Sociology,Closed,Alexandra Rodriguez,LKH-105/107,"Tuesday, Thursday",12:40 PM - 2:00 PM
SOCI 003,1,Social Problems,Open,Anthony Jackson,DGH-207,Wednesday,3:40 PM - 6:00 PM
SOCI 003,2,Social Problems,Open,Keadrick Peters,DGH-207,"Monday, Wednesday, Friday",8:10 AM - 9:00 AM
SOCI 003,3,Social Problems,Open,Keadrick Peters,DGH-207,"Monday, Wednesday, Friday",9:10 AM - 10:00 AM
SOCI 003,4,Social Problems,Closed,Britany Gatewood,DGH-211,"Tuesday, Thursday",12:40 PM - 2:00 PM
SOCI 003,5,Social Problems,Closed,Trevor Kinlock,DGH-110,"Tuesday, Thursday",11:10 AM - 12:30 PM
SOCI 003,6,Social Problems,Closed,Alexandra Rodriguez,DGH-218,"Tuesday, Thursday",2:10 PM - 3:30 PM
SOCI 020,1,Introduction to Social Psych,Waitlist,Michael Plummer,N/A,"Tuesday, Thursday",9:40 AM - 11:00 AM
SOCI 020,2,Introduction to Social Psych,Waitlist,Michael Plummer,N/A,"Tuesday, Thursday",12:40 PM - 2:00 PM
SOCI 020,3,Introduction to Social Psych,Waitlist,Lennox Yearwood,N/A,"Tuesday, Thursday",2:10 PM - 3:30 PM
SOCI 061,1,Problems in the Blk Community,Waitlist,Stacey Lloyd,N/A,Tuesday,5:10 PM - 7:30 PM
SOCI 061,2,Problems in the Blk Community,Open,Loida McDuffie,DGH-110,"Tuesday, Thursday",5:10 PM - 6:00 PM
SOCI 061,3,Problems in the Blk Community,Closed,Sydni Turner,DGH-101,"Tuesday, Thursday",11:10 AM - 12:30 PM
SOCI 070,1,Criminology,Open,Duane Tobias,N/A,Tuesday,5:10 PM - 7:30 PM
SOCI 070,2,Criminology,Open,Duane Tobias,N/A,Thursday,5:10 PM - 7:30 PM
SOCI 070,3,Criminology,Open,Jerald Lynch,N/A,Thursday,5:10 PM - 7:30 PM
SOCI 070,4,Criminology,Closed,Jerald Lynch,N/A,Monday,5:10 PM - 7:30 PM
SOCI 070,5,Criminology,Open,Jay Stewart,DGH-120,Thursday,5:10 PM - 7:30 PM
SOCI 070,7,Criminology,Open,Tiffany Simmons,DGH-104,Tuesday,5:10 PM - 7:30 PM
SOCI 071,2,Juvenile Delinquency,Closed,Mack McGhee,N/A,Wednesday,5:10 PM - 7:30 PM
SOCI 072,1,Juvenile Justice System,Closed,Mack McGhee,N/A,Monday,5:10 PM - 7:30 PM
SOCI 074,1,Corrections,Closed,Felix Martinez Sanchez,N/A,Monday,5:10 PM - 7:30 PM
SOCI 074,2,Corrections,Closed,Felix Martinez Sanchez,N/A,Tuesday,5:10 PM - 7:30 PM
SOCI 079,1,Internship Criminology,Closed,Tiffany Simmons,N/A,"Monday, Wednesday, Friday",9:10 AM - 10:00 AM
SOCI 100,1,Social Theory & Society,Open,Christopher Gunderson,DGH-19,Wednesday,9:40 AM - 12:30 PM
SOCI 100,3,Social Theory & Society,Closed,Anaheed Al-Hardan,DGH-211,"Tuesday, Thursday",11:30 AM - 12:30 PM
SOCI 103,1,Directed Readings in Honors for Sophomores,Open,Marie-Claude Jipguep,N/A,N/A,N/A
SOCI 104,1,Directed Readings in Honors for Juniors,Closed,Marie-Claude Jipguep,N/A,N/A,N/A
SOCI 106,2,Senior Departmental Honors,Open,Michelle Dovil,N/A,N/A,N/A
SOCI 110,1,Elementary Statistics,Closed,Ronnie Manuel,N/A,Friday,5:10 PM - 7:30 PM
SOCI 110,2,Elementary Statistics,Closed,Cassandra Jean,N/A,"Monday, Wednesday, Friday",12:10 PM - 1:00 PM
SOCI 110,5,Elementary Statistics,Closed,George Browne,DGH-218,Wednesday,5:10 PM - 7:30 PM
SOCI 110,6,Elementary Statistics,Closed,George Browne,N/A,"Tuesday, Thursday",5:10 PM - 6:30 PM
SOCI 111,1,Sociological Methods,Open,Judith Singletary,DGH-19,Thursday,2:10 PM - 4:30 PM
SOCI 111,2,Sociological Methods,Waitlist,Patrice Wright,DGH-211,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
SOCI 111,3,Sociological Methods,Open,Denae Bradley,N/A,"Tuesday, Thursday",9:40 AM - 11:00 AM
SOCI 111,4,Sociological Methods,Open,Marie Plaisime,N/A,Monday,5:10 PM - 7:30 PM
SOCI 111,5,Sociological Methods,Closed,Rod Martinez,N/A,"Tuesday, Thursday",8:10 AM - 9:40 AM
SOCI 122,1,"Resistance, Revolt, Reform&Rev",Open,Britany Gatewood,DGH-211,"Tuesday, Thursday",3:40 PM - 5:00 PM
SOCI 140,3,Urban Sociology,Closed,Craig Dearfield,N/A,Tuesday,5:10 PM - 7:30 PM
SOCI 140,4,Urban Sociology,Closed,Marcus Hunter,DGH-217,Monday,11:10 AM - 12:30 PM
SOCI 144,2,"Climate Change, Energy & Social Justice",Open,Cassandra Jean,N/A,Tuesday,5:10 PM - 7:30 PM
SOCI 151,1,Sociology of Poverty,Waitlist,Anthony Jackson,DGH-19,Wednesday,6:10 PM - 8:30 PM
SOCI 161,1,Problems of the Black Community,Open,Nicole Bao,DGH-207,"Tuesday, Thursday",12:40 PM - 2:00 PM
SOCI 166,1,"Race, Class and Gender",Closed,Patrice Wright,DGH-211,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
SOCI 170,1,Principles of Criminal Justice,Open,Reynaldo Ortiz-Minaya,DGH-120,Wednesday,5:10 PM - 7:30 PM
SOCI 170,2,Principles of Criminal Justice,Waitlist,Marcus Hunter,DGH-120,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
SOCI 170,3,Principles of Criminal Justice,Closed,Sonia Pruitt,N/A,"Tuesday, Thursday",3:40 PM - 5:00 PM
SOCI 177,1,Disparties in Urban Health,Open,N/A,ILH-103,Wednesday,5:10 PM - 7:30 PM
SOCI 180,1,The Family,Closed,Tia Dickerson,N/A,Monday,5:10 PM - 7:30 PM
SOCI 180,2,The Family,Closed,Yan-Liang Yu,DGH-211,Monday,5:10 PM - 7:30 PM
SOCI 181,1,Repro Just Hlth & Soc.Activism,Open,Carolette Norwood Nishikawa,DGH-114,"Tuesday, Thursday",2:10 PM - 3:30 PM
SOCI 181,2,Repro Just Hlth & Soc.Activism,Open,Candace Bond-Theriault,DGH-102,Wednesday,5:10 PM - 7:30 PM
SOCI 183,1,Intro to Medical Sociology,Closed,Judith Singletary,DGH-19,Tuesday,2:10 PM - 4:30 PM
SOCI 184,1,Sociology of Mental Health,Closed,Yan-Liang Yu,DGH-110,Wednesday,5:10 PM - 7:30 PM
SOCI 199,2,Environmental Inequality,Closed,Michelle Dovil,DGH-20,"Tuesday, Thursday",2:10 PM - 3:30 PM
SOCI 295,1,Restorative Justice,Open,DEMARQUIN JOHNSON,DGH-104,Monday,5:10 PM - 7:30 PM
SOCI 772,1,Soc Chg/ Crim Just. Sys-WRTG,Closed,Reynaldo Ortiz-Minaya,DGH-110,Wednesday,2:10 PM - 4:30 PM
SPAN 001,1,Spanish I,Closed,Mayka Puente,LKH-300,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
SPAN 001,2,Spanish I,Closed,Anaxidalia Gonzalez Nunez,LKH-300,"Monday, Wednesday, Friday",9:10 AM - 10:00 AM
SPAN 001,3,Spanish I,Closed,Ana Zegarra,LKH-300,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
SPAN 001,4,Spanish I,Closed,Jerome Haynesworth,LKH-304,"Monday, Wednesday, Friday",1:10 PM - 2:00 PM
SPAN 001,5,Spanish I,Closed,Trinidad Pardo Ballester,LKH-300,"Tuesday, Thursday",2:10 PM - 3:30 PM
SPAN 001,6,Spanish I,Closed,Ana Zegarra,LKH-300,"Monday, Wednesday, Friday",12:10 PM - 1:00 PM
SPAN 001,7,Spanish I,Closed,Mayka Puente,LKH-304,"Monday, Wednesday, Friday",12:10 PM - 1:00 PM
SPAN 001,8,Spanish I,Closed,Ana Zegarra,LKH-304,"Monday, Wednesday, Friday",9:10 AM - 10:00 AM
SPAN 001,9,Spanish I,Closed,Trinidad Pardo Ballester,LKH-300,"Tuesday, Thursday",8:10 AM - 9:30 AM
SPAN 001,10,Spanish I,Closed,Jerome Haynesworth,LKH-340,"Monday, Wednesday, Friday",10:10 AM - 11:00 AM
SPAN 001,11,Spanish I,Closed,Trinidad Pardo Ballester,LKH-300,"Tuesday, Thursday",9:40 AM - 11:00 AM
SPAN 001,13,Spanish I,Closed,Anaxidalia Gonzalez Nunez,LKH-365,"Monday, Wednesday, Friday",8:10 AM - 9:00 AM
SPAN 001,14,Spanish I,Closed,Jerome Haynesworth,LKH-340,"Monday, Wednesday, Friday",2:10 PM - 3:00 PM
SPAN 001,15,Spanish I,Closed,Ana Zegarra,LKH-304,"Monday, Wednesday, Friday",8:10 AM - 9:00 AM
SPAN 001,16,Spanish I,Closed,Jerome Haynesworth,LKH-340,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
SPAN 002,1,Spanish II,Closed,Khaled Sayed,LKH-300,"Monday, Wednesday, Friday",11:10 AM - 12:00 PM
SPAN 002,2,Spanish II,Closed,Khaled Sayed,LKH-300,"Monday, Wednesday, Friday",3:10 PM - 4:00 PM
SPAN 002,3,Spanish II,Closed,Khaled Sayed,LKH-365,"Monday, Wednesday, Friday",12:10 PM - 1:00 PM
SPAN 002,4,Spanish II,Closed,Khaled Sayed,LKH-300,"Monday, Wednesday, Friday",2:10 PM - 3:00 PM
SPAN 002,5,Spanish II,Open,Krystal Jenkins,LKH-304,"Tuesday, Thursday",9:40 AM - 11:00 AM
SPAN 002,6,Spanish II,Closed,Yherman Alvery,LKH-300,"Tuesday, Thursday",11:10 AM - 12:30 PM
SPAN 002,7,Spanish II,Closed,Yherman Alvery,LKH-304,"Tuesday, Thursday",8:10 AM - 9:30 AM
SPAN 002,8,Spanish II,Closed,Yherman Alvery,LKH-304,"Tuesday, Thursday",2:10 PM - 3:30 PM
